title,type,text
THOUSAND NIGHTS AND A NIGHT ,Fantasy,surrounded by her tirewomen who had made her goodly to look upon;
THOUSAND NIGHTS AND A NIGHT ,Fantasy,for they had perfumed her and incensed her and adorned her hair;
THOUSAND NIGHTS AND A NIGHT ,Fantasy,and they had robed her in raiment and ornaments befitting the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,mighty Chosroes Kings. The most notable part of her dress was a
THOUSAND NIGHTS AND A NIGHT ,Fantasy,loose robe worn over her other garments; it was diapered in red
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"gold with figures of wild beasts, and birds whose eyes and beaks"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"were of gems, and claws of red rubies and green beryl; and her"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"neck was graced with a necklace of Yamani work, worth thousands"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"of gold pieces, whose bezels were great round jewels of sorts,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,the like of which was never owned by Kaysar or by Tobba King.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,[FN#410] And the bride was as the full moon when at fullest on
THOUSAND NIGHTS AND A NIGHT ,Fantasy,fourteenth night; and as she paced into the hall she was like one
THOUSAND NIGHTS AND A NIGHT ,Fantasy,of the Houris of Heaven--praise be to Him who created her in such
THOUSAND NIGHTS AND A NIGHT ,Fantasy,splendour of beauty! The ladies encompassed her as the white
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"contains the black of the eye, they clustering like stars whilst"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,she shone amongst them like the moon when it eats up the clouds.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,Now Badr al-Din Hasan of Bassorah was sitting in full gaze of the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"folk, when the bride came forward with her graceful swaying and"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"swimming gait, and her hunchbacked groom stood up to meet"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"[FN#411] and receive her: she, however, turned away from the"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"wight and walked forward till she stood before her cousin Hasan,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,the son of her uncle. Whereat the people laughed. But when the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,wedding-guests saw her thus attracted towards Badr al-Din they
THOUSAND NIGHTS AND A NIGHT ,Fantasy,made a mighty clamour and the singing-women shouted their
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"loudest; whereupon he put his hand into his pocket and, pulling"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"out a handful of gold, cast it into their tambourines and the"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"girls rejoiced and said, Could we win our wish this bride were"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"thine! At this he smiled and the folk came round him, flambeaux"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"in hand like the eyeball round the pupil, while the Gobbo"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,bridegroom was left sitting alone much like a tail-less baboon;
THOUSAND NIGHTS AND A NIGHT ,Fantasy,for every time they lighted a candle for him it went out willy-
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"nilly, so he was left in darkness and silence and looking at"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,naught but himself. [FN#412] When Badr al-Din Hasan saw the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"bridegroom sitting lonesome in the dark, and all the wedding-"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,guests with their flambeaux and wax candles crowding around
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"himself, he was bewildered and marvelled much; but when he looked"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"at his cousin, the daughter of his uncle, he rejoiced and felt an"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,inward delight: he longed to greet her and gazed intently on her
THOUSAND NIGHTS AND A NIGHT ,Fantasy,face which was radiant with light and brilliancy. Then the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,tirewomen took off her veil and displayed her in the first bridal
THOUSAND NIGHTS AND A NIGHT ,Fantasy,dress which was of scarlet satin; and Hasan had a view of her
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"which dazzled his sight and dazed his wits, as she moved to and"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"fro, swaying with graceful gait; [FN#413] and she turned the"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"heads of all the guests, women as well as men, for she was even"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,as saith the surpassing poet:--
THOUSAND NIGHTS AND A NIGHT ,Fantasy,A sun on wand in knoll of sand she showed * Clad in her
THOUSAND NIGHTS AND A NIGHT ,Fantasy,     cramoisy-hued chemisette:
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Of her lips honey-dew she gave me drink, * And with her rosy"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,     cheeks quencht fire she set.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,Then they changed that dress and displayed her in a robe of
THOUSAND NIGHTS AND A NIGHT ,Fantasy,azure; and she reappeared like the full moon when it riseth over
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"the horizon, with her coal-black hair and cheeks delicately fair;"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,and teeth shown in sweet smiling and breasts firm rising and
THOUSAND NIGHTS AND A NIGHT ,Fantasy,crowning sides of the softest and waist of the roundest. And in
THOUSAND NIGHTS AND A NIGHT ,Fantasy,this second suit she was as a certain master of high conceits
THOUSAND NIGHTS AND A NIGHT ,Fantasy,saith of the like of her:--
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"She came apparrelled in an azure vest, * Ultramarine, as skies"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,     are deckt and dight;
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"I view'd th' unparrellel'd sight, which show'd my eyes * A moon"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,     of Summer on a Winter-night.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Then they changed that suit for another and, veiling her face in"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"the luxuriance of her hair, loosed her lovelocks, so dark, so"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"long that their darkness and length outvied the darkest nights,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,and she shot through all hearts with the magical shaft of her
THOUSAND NIGHTS AND A NIGHT ,Fantasy,eye-babes. They displayed her in the third dress and she was as
THOUSAND NIGHTS AND A NIGHT ,Fantasy,said of her the sayer:--
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Veiling her cheeks with hair a-morn she comes, * And I her"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,     mischiefs with the cloud compare:
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Saying, Thou veilest morn with night! Ah, no! * Quoth she,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,     I shroud full moon with darkling air!
THOUSAND NIGHTS AND A NIGHT ,Fantasy,Then they displayed her in the fourth bridal dress and she came
THOUSAND NIGHTS AND A NIGHT ,Fantasy,forward shining like the rising sun and swaying to and fro with
THOUSAND NIGHTS AND A NIGHT ,Fantasy,lovesome grace and supple ease like a gazelle-fawn. And she
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"clave all hearts with the arrows of her eyelashes, even as saith"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,one who described a charmer like her:--
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"The sun of beauty she to sight appears * And, lovely-coy, she"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,     mocks all loveliness;
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"And when he fronts her favour and her smile * A-morn, the Sun of"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,     day in clouds must dress.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Then she came forth in the fifth dress, a very light of"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,loveliness like a wand of waving willow or a gazelle of the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,thirsty wold. Those locks which stung like scorpions along her
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"cheeks were bent, and her neck was bowed in blandishment, and her"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,hips quivered as she went. As saith one of the poets describing
THOUSAND NIGHTS AND A NIGHT ,Fantasy,her in verse:--
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"She comes like fullest moon on happy night; * Taper of waist,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,     with shape of magic might:
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"She hath an eye whose glances quell mankind, * And Ruby on her"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,     cheeks reflects his light:
THOUSAND NIGHTS AND A NIGHT ,Fantasy,Enveils her hips the blackness of her hair; *Beware of curls that
THOUSAND NIGHTS AND A NIGHT ,Fantasy,     bite with viper-bite!
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Her sides are silken-soft, the while the heart * Mere rock behind"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,     that surface lurks from sight:
THOUSAND NIGHTS AND A NIGHT ,Fantasy,From the fringed curtains of her eyne she shoots * Shafts which
THOUSAND NIGHTS AND A NIGHT ,Fantasy,     at farthest range on mark alight:
THOUSAND NIGHTS AND A NIGHT ,Fantasy,When round her neck or waist I throw my arms * Her breasts repel
THOUSAND NIGHTS AND A NIGHT ,Fantasy,     me with their hardened height.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Ah, how her beauty all excels! ah how * That shape transcends the"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,     graceful waving bough!
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Then they adorned her with the sixth toilette, a dress which was"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,green. And now she shamed her slender straightness the nut-brown
THOUSAND NIGHTS AND A NIGHT ,Fantasy,spear; her radiant face dimmed the brightest beams of full moon
THOUSAND NIGHTS AND A NIGHT ,Fantasy,and she outdid the bending branches in gentle movement and
THOUSAND NIGHTS AND A NIGHT ,Fantasy,flexible grace. Her loveliness exalted the beauties of earth's
THOUSAND NIGHTS AND A NIGHT ,Fantasy,four quarters and she broke men's hearts by the significance of
THOUSAND NIGHTS AND A NIGHT ,Fantasy,her semblance; for she was even as saith one of the poets in
THOUSAND NIGHTS AND A NIGHT ,Fantasy,these lines:--
THOUSAND NIGHTS AND A NIGHT ,Fantasy,A damsel 'twas the tirer's art had decked with snares and
THOUSAND NIGHTS AND A NIGHT ,Fantasy,     sleight.[FN#414] * And robed in rays as though the sun from
THOUSAND NIGHTS AND A NIGHT ,Fantasy,     her had borrowed light:
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"She came before us wondrous clad in chemisette of green, * As"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,     veiled by its leafy screen pomegranate hides from sight:
THOUSAND NIGHTS AND A NIGHT ,Fantasy,And when he said How callest thou the manner of thy dress? *
THOUSAND NIGHTS AND A NIGHT ,Fantasy,     She answered us in pleasant way with double meaning dight;
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"We call this garment creve-coeur; and rightly is it hight, * For"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,     many a heart wi' this we broke [FN#415] and conquered many
THOUSAND NIGHTS AND A NIGHT ,Fantasy,     a sprite!
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Then they displayed her in the seventh dress, coloured between"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"safflower [FN#416] and saffron, even as one of the poets saith:--"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"In vest of saffron pale and safflower red * Musk'd, sandal'd"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"     ambergris'd, she came to front:"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Rise! cried her youth, go forth and show thyself! * Sit!"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"     said her hips, we cannot bear the brunt!"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"And when I craved a bout, her Beauty said * Do, do! and said"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"     her pretty shame, Don't, don't!"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,Thus they displayed the bride in all her seven toilettes before
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Hasan al-Basri, wholly neglecting the Gobbo who sat moping alone;"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"and, when she opened her eyes [FN#417] she said, O Allah make"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,this man my goodman and deliver me from the evil of this
THOUSAND NIGHTS AND A NIGHT ,Fantasy,hunchbacked groom. As soon as they had made an end of this part
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"of the ceremony they dismissed the wedding guests who went forth,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"women, children and all, and none remained save Hasan and the"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Hunchback, whilst the tirewomen led the bride into an inner room"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,to change her garb and gear and get her ready for the bridegroom.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Thereupon Quasimodo came up to Badr al-Din Hasan and said, O my"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"lord, thou hast cheered us this night with thy good company and"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,overwhelmed us with thy kindness and courtesy; but now why not
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"get thee up and go? Bismallah, he answered, In Allah's name"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"so be it! and rising, he went forth by the door, where the Ifrit"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"met him and said, Stay in thy stead, O Badr al-Din, and when the"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,Hunchback goes out to the closet of ease go in without losing
THOUSAND NIGHTS AND A NIGHT ,Fantasy,time and seat thyself in the alcove; and when the bride comes say
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"to her, 'Tis I am thy husband, for the King devised this trick"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"only fearing for thee the evil eye, and he whom thou sawest is"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"but a Syce, a groom, one of our stablemen.' Then walk boldly up"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,to her and unveil her face; for jealousy hath taken us of this
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"matter. While Hasan was still talking with the Ifrit behold,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,the groom fared forth from the hall and entering the closet of
THOUSAND NIGHTS AND A NIGHT ,Fantasy,ease sat down on the stool. Hardly had he done this when the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Ifrit came out of the tank, [FN#418] wherein the water was, in"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,semblance of a mouse and squeaked out Zeek! Quoth the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Hunchback, What ails thee?; and the mouse grew and grew till it"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,became a coal-black cat and caterwauled Meeao! Meeao![FN#419]
THOUSAND NIGHTS AND A NIGHT ,Fantasy,Then it grew still more and more till it became a dog and barked
THOUSAND NIGHTS AND A NIGHT ,Fantasy,out Owh! Owh! When the bridegroom saw this he was frightened
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"and exclaimed Out with thee, O unlucky one! [FN#420] But the"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,dog grew and swelled till it became an ass-colt that brayed and
THOUSAND NIGHTS AND A NIGHT ,Fantasy,snorted in his face Hauk! Hauk! [FN#421] Whereupon the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Hunchback quaked and cried, Come to my aid, O people of the"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"house! But behold, the ass-colt grew and became big as a"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,buffalo and walled the way before him and spake with the voice of
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"the sons of Adam, saying, Woe to thee, O thou Bunch-back, thou"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"stinkard, O thou filthiest of grooms! Hearing this the groom"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,was seized with a colic and he sat down on the jakes in his
THOUSAND NIGHTS AND A NIGHT ,Fantasy,clothes with teeth chattering and knocking together. Quoth the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Ifrit, Is the world so strait to thee thou findest none to marry"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"save my lady-love? But as he was silent the Ifrit continued,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Answer me or I will do thee dwell in the dust! By Allah,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"replied the Gobbo, O King of the Buffaloes, this is no fault of"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"mine, for they forced me to wed her; and verily I wot not that"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"she had a lover among the buffaloes; but now I repent, first"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"before Allah and then before thee. Said the Ifrit to him, I"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"swear to thee that if thou fare forth from this place, or thou"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"utter a word before sunrise, I assuredly will wring thy neck."
THOUSAND NIGHTS AND A NIGHT ,Fantasy,When the sun rises wend thy went and never more return to this
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"house. So saying, the Ifrit took up the Gobbo bridegroom and"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"set him head downwards and feet upwards in the slit of the privy,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"[FN#422] and said to him, I will leave thee here but I shall be"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"on the look-out for thee till sunrise; and, if thou stir before"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"then, I will seize thee by the feet and dash out thy brains"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,against the wall: so look out for thy life! Thus far concerning
